path,true_label,prob_model_A,prob_model_B,pred_A,pred_B
..\TB_Chest_Radiography_Database\Normal\Normal-1209.png,Normal,1.4268800896388711e-06,0.008453856,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-121.png,Normal,6.192050932440907e-05,4.6717072e-05,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1210.png,Normal,1.536936451884685e-06,0.42194226,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1211.png,Normal,9.639006748329848e-06,0.0013584855,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1212.png,Normal,6.808033504057676e-05,0.45655912,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1213.png,Normal,0.00025436043506488204,0.00026029834,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1214.png,Normal,1.6756087006797316e-06,0.1896726,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1215.png,Normal,1.2022359442198649e-05,0.0011113028,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1216.png,Normal,0.0004206789890304208,0.48506358,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1217.png,Normal,9.91078995866701e-05,0.0023816645,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1218.png,Normal,1.74429478647653e-05,0.00056347105,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1219.png,Normal,2.5786601327126846e-05,0.010301318,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-122.png,Normal,3.831853064184543e-06,0.0068448703,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1220.png,Normal,4.4660919229499996e-07,0.0007293043,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1221.png,Normal,1.4078746062295977e-06,0.70536697,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1222.png,Normal,0.00020114498329348862,0.008929517,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1223.png,Normal,0.0014387895353138447,0.029889192,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1224.png,Normal,0.18513941764831543,0.058145605,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1225.png,Normal,4.412225280248094e-06,0.12674671,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1226.png,Normal,5.3058993216836825e-06,0.011360273,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1227.png,Normal,3.444076355663128e-06,0.10885744,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1228.png,Normal,6.091684099374106e-06,0.013056475,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1229.png,Normal,2.6088291633641347e-05,7.858283e-05,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-123.png,Normal,4.295213147997856e-05,0.00064095214,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1230.png,Normal,0.0004137469222769141,0.0001855007,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1231.png,Normal,5.533063358598156e-07,0.71625704,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1232.png,Normal,3.99261261918582e-06,0.2674479,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1233.png,Normal,1.6363632312277332e-05,0.16575167,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1234.png,Normal,7.415132131427526e-05,0.0005650687,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1235.png,Normal,3.079345333389938e-06,0.009957384,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1236.png,Normal,3.5053977626375854e-05,0.0030324454,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1237.png,Normal,0.00013793523248750716,0.0004410403,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1238.png,Normal,2.4802033294690773e-05,0.005158624,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1239.png,Normal,7.870538684073836e-05,0.06616922,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-124.png,Normal,8.512908607372083e-06,0.01666395,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1240.png,Normal,3.3958585845539346e-06,0.0002490461,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1241.png,Normal,5.828955181641504e-06,0.124584615,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1242.png,Normal,3.798740635829745e-06,0.2896703,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1243.png,Normal,6.7399473664409015e-06,0.0022605967,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1244.png,Normal,2.0663071609305916e-07,0.024675002,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1245.png,Normal,1.784818266514776e-07,0.40072548,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1246.png,Normal,8.607361814938486e-05,0.06744133,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1247.png,Normal,2.3475712396248127e-07,0.006943066,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1248.png,Normal,2.8073316570953466e-05,0.2472242,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1249.png,Normal,1.6481719740113476e-06,0.504648,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-125.png,Normal,1.3132215599398478e-06,0.060033593,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1250.png,Normal,5.6640004686414613e-08,0.6004343,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1251.png,Normal,2.363281964790076e-05,0.013863972,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1252.png,Normal,3.408758493606001e-05,0.0019598925,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1253.png,Normal,3.340873945489875e-06,0.035702847,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1254.png,Normal,8.758850890444592e-05,0.05675401,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1255.png,Normal,3.9973971865947533e-07,0.00011402166,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1256.png,Normal,0.00012878845154773444,0.004847325,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1257.png,Normal,0.0003243680112063885,0.0010400942,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1258.png,Normal,3.230556467315182e-05,0.015293883,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1259.png,Normal,8.616380000603385e-06,0.0001190877,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-126.png,Normal,0.00033399282256141305,0.011153558,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1260.png,Normal,5.493315711646574e-06,0.003565697,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1261.png,Normal,8.913581950764637e-06,0.015216576,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1262.png,Normal,0.00010717471013776958,0.45860672,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1263.png,Normal,1.2263645658094902e-05,0.9772821,Normal,Tuberculosis
..\TB_Chest_Radiography_Database\Normal\Normal-1264.png,Normal,2.3089718524715863e-05,0.14316303,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1265.png,Normal,8.361342224816326e-06,0.0009642081,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1266.png,Normal,3.485094339339412e-06,0.027698362,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1267.png,Normal,7.857561286073178e-06,0.03522303,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1268.png,Normal,2.3026323106023483e-06,0.019316988,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1269.png,Normal,1.054016229318222e-05,0.0015489926,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-127.png,Normal,0.000641604361589998,0.0052810526,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1270.png,Normal,0.00039871124317869544,0.58508813,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1271.png,Normal,9.471801604377106e-06,0.119086675,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1272.png,Normal,0.00021458360424730927,0.8226284,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1273.png,Normal,3.672330058179796e-05,0.000117349715,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1274.png,Normal,3.269469289080007e-06,0.666914,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1275.png,Normal,0.00016129236610140651,0.8381511,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1276.png,Normal,0.00023239834990818053,0.004619652,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1277.png,Normal,6.508906835733796e-07,0.000275248,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1278.png,Normal,0.00047985557466745377,0.013286237,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1279.png,Normal,1.8268262920173584e-06,0.0004925332,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-128.png,Normal,8.293725386465667e-07,0.00025175812,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1280.png,Normal,0.00010174755152547732,0.37137046,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1281.png,Normal,0.00014456181088462472,0.5342412,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1282.png,Normal,0.00017971755005419254,0.048104256,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1283.png,Normal,2.6385578166809864e-06,0.025337188,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1284.png,Normal,0.00010249295155517757,9.508112e-05,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1285.png,Normal,0.00022874469868838787,0.14445472,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1286.png,Normal,3.7631743907695636e-05,0.0021843552,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1287.png,Normal,0.0003775298537220806,0.0048610265,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1288.png,Normal,6.177887371450197e-06,0.4067142,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1289.png,Normal,0.0007271209033206105,0.1565265,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-129.png,Normal,1.4934477803763002e-05,0.0014771874,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1290.png,Normal,4.7511610318906605e-05,0.006250904,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1291.png,Normal,2.8502716986622545e-07,0.06587745,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1292.png,Normal,0.00021758228831458837,0.38430652,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1293.png,Normal,0.00033429585164412856,0.00017064763,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1294.png,Normal,4.6601104259025306e-05,0.0028271647,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1295.png,Normal,1.1434336556703784e-05,0.1612802,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1296.png,Normal,1.8467433164914837e-06,0.52834934,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1297.png,Normal,1.2310349575272994e-06,0.0034224873,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1298.png,Normal,2.0365268937894143e-05,0.014027454,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1299.png,Normal,0.0011777713662013412,0.21230128,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-13.png,Normal,7.936214387882501e-05,0.36192116,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-130.png,Normal,1.2271915466044447e-06,0.0013786157,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1300.png,Normal,7.536285556852818e-05,0.0019379805,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1301.png,Normal,8.123277439153753e-06,0.008993255,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1302.png,Normal,4.693369533015357e-07,0.019756755,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1303.png,Normal,4.104432446183637e-05,0.012706453,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1304.png,Normal,1.1064532372984104e-05,0.026729392,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1305.png,Normal,0.0014426738489419222,0.00022122897,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1306.png,Normal,2.526894058973994e-05,0.00030173565,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1307.png,Normal,3.56504024239257e-05,0.14287286,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1308.png,Normal,5.248873549135169e-07,0.08868225,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1309.png,Normal,1.2469735338527244e-05,0.0031341212,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-131.png,Normal,2.0525309082586318e-05,0.1925542,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1310.png,Normal,7.741770104985335e-07,0.010104228,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1311.png,Normal,5.4889234888833016e-05,3.171947e-05,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1312.png,Normal,0.0004532262682914734,0.48429006,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1313.png,Normal,8.647995741739578e-08,0.003164933,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1314.png,Normal,5.605798287433572e-05,0.3219934,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1315.png,Normal,1.3973862223792821e-05,0.79833746,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1316.png,Normal,1.0091790500155184e-05,0.9626744,Normal,Tuberculosis
..\TB_Chest_Radiography_Database\Normal\Normal-1317.png,Normal,2.6507619622861966e-05,0.004587994,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1318.png,Normal,1.7747604942996986e-05,0.44839054,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1319.png,Normal,0.0022123802918940783,0.8652928,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-132.png,Normal,6.638672402914381e-06,0.15492529,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1320.png,Normal,5.659423550241627e-06,0.35635465,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1321.png,Normal,4.506326604314381e-06,0.0097056115,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1322.png,Normal,9.814941222430207e-06,0.009282829,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1323.png,Normal,0.00011489300231914967,0.9191816,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1324.png,Normal,5.9941798099316657e-05,0.22972345,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1325.png,Normal,0.0011741295456886292,0.0007010319,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1326.png,Normal,2.8426771677914076e-05,0.00019321521,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1327.png,Normal,2.9845368771930225e-06,0.2799833,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1328.png,Normal,4.447443870958523e-07,0.0057867765,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1329.png,Normal,1.9164190234732814e-05,0.5069696,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-133.png,Normal,4.05015452997759e-06,0.10220062,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1330.png,Normal,1.8407246216156636e-06,0.7494599,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1331.png,Normal,2.5998680939665064e-05,0.6114467,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1332.png,Normal,1.6760848666308448e-05,0.004861957,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1333.png,Normal,0.1891658902168274,0.034820538,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1334.png,Normal,3.725179340108298e-05,0.0031161641,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1335.png,Normal,1.069557220034767e-05,0.23001094,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1336.png,Normal,2.471088373567909e-05,0.012447253,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1337.png,Normal,2.5481645025138278e-06,0.05143726,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1338.png,Normal,0.0010605205316096544,0.031286154,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1339.png,Normal,0.00027352519100531936,0.013562342,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-134.png,Normal,0.00010274835949530825,0.007129869,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1340.png,Normal,3.0955679903854616e-06,0.48467028,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1341.png,Normal,1.323221658822149e-05,0.02127986,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1342.png,Normal,2.289905296493089e-06,0.4819146,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1343.png,Normal,0.0007260306738317013,0.00068036385,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1344.png,Normal,0.00050094083417207,0.26897192,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1345.png,Normal,2.792940449580783e-06,0.8957837,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1346.png,Normal,6.625501555390656e-05,0.0008183195,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1347.png,Normal,0.00025986836408264935,0.65195847,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1348.png,Normal,7.059429481159896e-05,0.06387146,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1349.png,Normal,8.17174350231653e-06,0.16156848,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-135.png,Normal,2.0718669020425295e-06,0.034301646,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1350.png,Normal,2.0002134988317266e-06,0.012691371,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1351.png,Normal,0.002035375451669097,0.0043290155,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1352.png,Normal,7.132007340260316e-06,0.43193492,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1353.png,Normal,2.5240799004677683e-05,0.26594153,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1354.png,Normal,1.161705426966364e-06,0.01481532,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1355.png,Normal,9.334743822364544e-07,0.43131927,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1356.png,Normal,2.9695652301597875e-06,0.92166513,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1357.png,Normal,9.64964710874483e-05,0.0044221412,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1358.png,Normal,7.50231379242905e-07,0.45312583,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1359.png,Normal,4.52989261248149e-05,0.003161911,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-136.png,Normal,1.2821041309507564e-05,0.030712126,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1360.png,Normal,8.728246029932052e-05,0.0005667486,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1361.png,Normal,2.4966261662484612e-06,0.0006155101,Normal,Normal
..\TB_Chest_Radiography_Database\Normal\Normal-1362.png,Normal,1.7995325833908282e-05,0.95144725,Normal,Normal
